Movie_ID,Year,Name,User_ID,Rating
752,1993,Star Trek The Next Generation Season 7,1766524,4
754,1984,The Lonely Guy,2433847,2
754,1984,The Lonely Guy,627975,4
754,1984,The Lonely Guy,1098431,4
754,1984,The Lonely Guy,391367,2
754,1984,The Lonely Guy,459892,3
754,1984,The Lonely Guy,2318762,4
754,1984,The Lonely Guy,1541864,3
758,2004,Mean Girls,1575876,3
758,2004,Mean Girls,638839,3
758,2004,Mean Girls,1051723,1
758,2004,Mean Girls,160600,4
758,2004,Mean Girls,777522,4
758,2004,Mean Girls,314009,4
758,2004,Mean Girls,2503255,4
758,2004,Mean Girls,2268573,3
758,2004,Mean Girls,369451,3
758,2004,Mean Girls,216671,4
758,2004,Mean Girls,1353760,3
758,2004,Mean Girls,916348,2
758,2004,Mean Girls,363772,3
758,2004,Mean Girls,1649111,3
758,2004,Mean Girls,1713299,3
758,2004,Mean Girls,1943935,3
758,2004,Mean Girls,292539,5
758,2004,Mean Girls,2556925,3
758,2004,Mean Girls,780788,4
758,2004,Mean Girls,2523067,5
758,2004,Mean Girls,288443,5
758,2004,Mean Girls,1469133,3
758,2004,Mean Girls,1022821,5
758,2004,Mean Girls,1119488,4
758,2004,Mean Girls,1631237,2
758,2004,Mean Girls,1840717,5
758,2004,Mean Girls,269442,2
758,2004,Mean Girls,333273,1
758,2004,Mean Girls,2551402,4
758,2004,Mean Girls,1685210,4
758,2004,Mean Girls,1398194,4
758,2004,Mean Girls,1841657,2
758,2004,Mean Girls,2424677,4
758,2004,Mean Girls,778615,3
758,2004,Mean Girls,59681,4
758,2004,Mean Girls,1501287,4
758,2004,Mean Girls,2600280,5
758,2004,Mean Girls,1360042,3
758,2004,Mean Girls,1433438,3
758,2004,Mean Girls,1071553,3
758,2004,Mean Girls,295622,4
758,2004,Mean Girls,1927527,4
758,2004,Mean Girls,2508065,2
758,2004,Mean Girls,2522150,1
758,2004,Mean Girls,2089639,5
758,2004,Mean Girls,1440587,5
758,2004,Mean Girls,87900,4
758,2004,Mean Girls,1532984,2
758,2004,Mean Girls,1682385,3
758,2004,Mean Girls,1471987,3
758,2004,Mean Girls,1172913,3
758,2004,Mean Girls,2046196,3
758,2004,Mean Girls,235185,3
758,2004,Mean Girls,1139937,4
758,2004,Mean Girls,245480,3
758,2004,Mean Girls,1751917,3
758,2004,Mean Girls,230917,4
758,2004,Mean Girls,2397977,3
758,2004,Mean Girls,646634,4
758,2004,Mean Girls,2187548,5
758,2004,Mean Girls,2262525,4
758,2004,Mean Girls,637690,3
758,2004,Mean Girls,256465,5
758,2004,Mean Girls,1561703,4
758,2004,Mean Girls,86774,3
758,2004,Mean Girls,370711,3
758,2004,Mean Girls,2605146,3
758,2004,Mean Girls,1669701,4
758,2004,Mean Girls,2041782,2
758,2004,Mean Girls,1074354,4
758,2004,Mean Girls,6178,3
758,2004,Mean Girls,101793,5
758,2004,Mean Girls,367952,5
758,2004,Mean Girls,2603513,3
758,2004,Mean Girls,468971,2
758,2004,Mean Girls,1566814,3
758,2004,Mean Girls,2435628,3
758,2004,Mean Girls,1638515,4
758,2004,Mean Girls,2265814,4
758,2004,Mean Girls,1242336,3
758,2004,Mean Girls,2242778,3
758,2004,Mean Girls,2188046,3
758,2004,Mean Girls,1152704,3
758,2004,Mean Girls,1183332,3
758,2004,Mean Girls,1494821,3
758,2004,Mean Girls,669523,4
758,2004,Mean Girls,1051962,3
758,2004,Mean Girls,393870,3
758,2004,Mean Girls,1531583,4
758,2004,Mean Girls,595288,3
758,2004,Mean Girls,1700713,4
758,2004,Mean Girls,1170493,3
758,2004,Mean Girls,21418,3
758,2004,Mean Girls,134288,3
758,2004,Mean Girls,1934413,3
758,2004,Mean Girls,1103694,5
758,2004,Mean Girls,2040183,4
758,2004,Mean Girls,15233,3
758,2004,Mean Girls,386315,4
758,2004,Mean Girls,655098,4
758,2004,Mean Girls,492078,4
758,2004,Mean Girls,476098,4
758,2004,Mean Girls,865552,5
758,2004,Mean Girls,186762,4
758,2004,Mean Girls,795082,5
758,2004,Mean Girls,110568,4
758,2004,Mean Girls,2365487,4
758,2004,Mean Girls,185330,4
758,2004,Mean Girls,1694500,4
758,2004,Mean Girls,1652076,5
758,2004,Mean Girls,2634826,4
758,2004,Mean Girls,2301337,4
758,2004,Mean Girls,1071647,2
758,2004,Mean Girls,1373555,4
758,2004,Mean Girls,1289217,3
758,2004,Mean Girls,2375169,3
758,2004,Mean Girls,1006765,2
758,2004,Mean Girls,66120,5
758,2004,Mean Girls,619131,3
758,2004,Mean Girls,563402,3
758,2004,Mean Girls,1568715,4
758,2004,Mean Girls,343987,3
758,2004,Mean Girls,648582,4
758,2004,Mean Girls,2615486,3
758,2004,Mean Girls,1194356,4
758,2004,Mean Girls,1427664,2
758,2004,Mean Girls,2600616,3
758,2004,Mean Girls,2431252,4
758,2004,Mean Girls,1600687,5
758,2004,Mean Girls,160074,3
758,2004,Mean Girls,1296207,3
758,2004,Mean Girls,294797,4
758,2004,Mean Girls,1212585,2
758,2004,Mean Girls,1249644,4
758,2004,Mean Girls,1440657,3
758,2004,Mean Girls,1388809,3
758,2004,Mean Girls,521569,4
758,2004,Mean Girls,1710411,3
758,2004,Mean Girls,895151,4
758,2004,Mean Girls,2419019,3
758,2004,Mean Girls,240989,4
758,2004,Mean Girls,1301947,2
758,2004,Mean Girls,1313795,4
758,2004,Mean Girls,1842392,5
758,2004,Mean Girls,664562,1
758,2004,Mean Girls,2242527,3
758,2004,Mean Girls,1733417,5
758,2004,Mean Girls,1776077,4
758,2004,Mean Girls,1358142,4
758,2004,Mean Girls,2296268,3
758,2004,Mean Girls,520337,3
758,2004,Mean Girls,971434,4
758,2004,Mean Girls,587286,3
758,2004,Mean Girls,937341,2
758,2004,Mean Girls,1125206,4
758,2004,Mean Girls,928636,5
758,2004,Mean Girls,2076461,4
758,2004,Mean Girls,1800311,5
758,2004,Mean Girls,749995,3
758,2004,Mean Girls,2086784,3
758,2004,Mean Girls,954136,2
758,2004,Mean Girls,136249,3
758,2004,Mean Girls,1278328,4
758,2004,Mean Girls,60209,3
758,2004,Mean Girls,2598501,4
758,2004,Mean Girls,2276081,4
758,2004,Mean Girls,2299125,3
758,2004,Mean Girls,1198545,4
758,2004,Mean Girls,51220,4
758,2004,Mean Girls,1483435,3
758,2004,Mean Girls,2493713,4
758,2004,Mean Girls,596494,4
758,2004,Mean Girls,1318289,3
758,2004,Mean Girls,2224734,4
758,2004,Mean Girls,1348696,5
758,2004,Mean Girls,1248827,3
758,2004,Mean Girls,334959,5
758,2004,Mean Girls,88805,3
758,2004,Mean Girls,273344,3
758,2004,Mean Girls,1587001,5
758,2004,Mean Girls,1587001,5
758,2004,Mean Girls,1464712,5
758,2004,Mean Girls,211178,4
758,2004,Mean Girls,2198689,1
758,2004,Mean Girls,819056,5
758,2004,Mean Girls,2160231,3
758,2004,Mean Girls,2054024,5
758,2004,Mean Girls,1090939,4
758,2004,Mean Girls,1450613,3
758,2004,Mean Girls,703388,3
758,2004,Mean Girls,2096950,2
758,2004,Mean Girls,1197978,3
758,2004,Mean Girls,2562567,4
758,2004,Mean Girls,385287,5
758,2004,Mean Girls,225497,5
758,2004,Mean Girls,803556,3
759,2001,Fifteen Minutes,2393632,3
759,2001,Fifteen Minutes,185509,5
759,2001,Fifteen Minutes,843387,4
759,2001,Fifteen Minutes,1117938,3
759,2001,Fifteen Minutes,1613839,4
759,2001,Fifteen Minutes,1455730,2
759,2001,Fifteen Minutes,721162,4
759,2001,Fifteen Minutes,165374,3
759,2001,Fifteen Minutes,2037893,5
759,2001,Fifteen Minutes,2102295,4
759,2001,Fifteen Minutes,1749122,4
759,2001,Fifteen Minutes,1697474,3
759,2001,Fifteen Minutes,1268019,2
759,2001,Fifteen Minutes,1508550,3
759,2001,Fifteen Minutes,633890,2
759,2001,Fifteen Minutes,168190,2
759,2001,Fifteen Minutes,2427512,2
759,2001,Fifteen Minutes,667355,4
759,2001,Fifteen Minutes,2001318,4
759,2001,Fifteen Minutes,429045,4
759,2001,Fifteen Minutes,1433935,5
759,2001,Fifteen Minutes,2096947,4
759,2001,Fifteen Minutes,2228502,3
759,2001,Fifteen Minutes,1185305,2
759,2001,Fifteen Minutes,2015946,3
759,2001,Fifteen Minutes,117060,3
759,2001,Fifteen Minutes,1123394,2
759,2001,Fifteen Minutes,1661104,4
759,2001,Fifteen Minutes,1361282,3
759,2001,Fifteen Minutes,1904406,3
759,2001,Fifteen Minutes,952636,3
759,2001,Fifteen Minutes,351359,3
759,2001,Fifteen Minutes,1420020,2
759,2001,Fifteen Minutes,2609211,4
759,2001,Fifteen Minutes,903378,3
759,2001,Fifteen Minutes,1357209,3
759,2001,Fifteen Minutes,1611692,3
760,2005,Poohs Heffalump Movie,120004,2
760,2005,Poohs Heffalump Movie,1143715,3
760,2005,Poohs Heffalump Movie,2397071,2
760,2005,Poohs Heffalump Movie,775776,5
760,2005,Poohs Heffalump Movie,1555940,5
760,2005,Poohs Heffalump Movie,2460211,4
760,2005,Poohs Heffalump Movie,559019,3
760,2005,Poohs Heffalump Movie,1270408,3
760,2005,Poohs Heffalump Movie,595717,5
760,2005,Poohs Heffalump Movie,328909,4
760,2005,Poohs Heffalump Movie,1708069,2
760,2005,Poohs Heffalump Movie,2220194,4
760,2005,Poohs Heffalump Movie,1185499,3
760,2005,Poohs Heffalump Movie,219306,4
760,2005,Poohs Heffalump Movie,1191362,1
760,2005,Poohs Heffalump Movie,1730015,5
760,2005,Poohs Heffalump Movie,1324830,5
760,2005,Poohs Heffalump Movie,2380866,4
760,2005,Poohs Heffalump Movie,1654594,4
760,2005,Poohs Heffalump Movie,676559,5
761,2000,O Fantasma,2484991,3
761,2000,O Fantasma,2536180,2
761,2000,O Fantasma,1446369,3
761,2000,O Fantasma,82443,1
761,2000,O Fantasma,1873829,2
762,2004,End of the Century The Story of the Ramones,1394988,5
762,2004,End of the Century The Story of the Ramones,1476635,4
762,2004,End of the Century The Story of the Ramones,1795873,5
762,2004,End of the Century The Story of the Ramones,1706873,5
762,2004,End of the Century The Story of the Ramones,757728,5
763,1972,The Poseidon Adventure,2619959,4
763,1972,The Poseidon Adventure,971052,4
763,1972,The Poseidon Adventure,253214,5
763,1972,The Poseidon Adventure,2017744,4
763,1972,The Poseidon Adventure,915831,3
763,1972,The Poseidon Adventure,2352662,4
763,1972,The Poseidon Adventure,2079932,3
763,1972,The Poseidon Adventure,1631532,5
763,1972,The Poseidon Adventure,2607782,4
763,1972,The Poseidon Adventure,1536967,3
763,1972,The Poseidon Adventure,2001296,1
763,1972,The Poseidon Adventure,2289363,4
763,1972,The Poseidon Adventure,729286,3
763,1972,The Poseidon Adventure,1814637,2
763,1972,The Poseidon Adventure,1865846,3
763,1972,The Poseidon Adventure,162026,3
763,1972,The Poseidon Adventure,1040587,5
763,1972,The Poseidon Adventure,1997078,4
763,1972,The Poseidon Adventure,2514777,5
763,1972,The Poseidon Adventure,1221700,3
763,1972,The Poseidon Adventure,400690,5
763,1972,The Poseidon Adventure,1876817,5
763,1972,The Poseidon Adventure,2393468,3
763,1972,The Poseidon Adventure,771094,5
763,1972,The Poseidon Adventure,1397082,2
763,1972,The Poseidon Adventure,472391,3
763,1972,The Poseidon Adventure,1548321,4
763,1972,The Poseidon Adventure,2392037,3
763,1972,The Poseidon Adventure,490057,5
763,1972,The Poseidon Adventure,301726,4
763,1972,The Poseidon Adventure,2179876,2
763,1972,The Poseidon Adventure,405572,2
763,1972,The Poseidon Adventure,19930,3
763,1972,The Poseidon Adventure,988532,3
763,1972,The Poseidon Adventure,2265021,3
763,1972,The Poseidon Adventure,1827694,3
763,1972,The Poseidon Adventure,442924,5
763,1972,The Poseidon Adventure,234275,4
774,2003,Foyles War Set 2,1767208,5
774,2003,Foyles War Set 2,1108304,3
774,2003,Foyles War Set 2,1028463,1
774,2003,Foyles War Set 2,651541,1
774,2003,Foyles War Set 2,1589206,5
788,1994,Clerks,130189,4
788,1994,Clerks,331341,5
788,1994,Clerks,2252200,3
788,1994,Clerks,1991545,4
788,1994,Clerks,959577,4
788,1994,Clerks,1569216,5
788,1994,Clerks,704018,4
788,1994,Clerks,417363,4
788,1994,Clerks,1746766,5
788,1994,Clerks,1745308,4
788,1994,Clerks,609446,3
788,1994,Clerks,432479,5
788,1994,Clerks,2186436,3
788,1994,Clerks,1770380,4
788,1994,Clerks,1929713,3
788,1994,Clerks,365779,3
788,1994,Clerks,846667,3
788,1994,Clerks,1825699,3
788,1994,Clerks,1051463,5
788,1994,Clerks,589285,4
788,1994,Clerks,1009346,5
788,1994,Clerks,767111,3
788,1994,Clerks,2125329,3
788,1994,Clerks,632952,3
788,1994,Clerks,739683,4
788,1994,Clerks,1936935,3
788,1994,Clerks,2594167,5
788,1994,Clerks,2196394,3
788,1994,Clerks,2648734,4
788,1994,Clerks,2182008,4
788,1994,Clerks,376666,3
788,1994,Clerks,540779,4
788,1994,Clerks,838542,4
788,1994,Clerks,281754,3
788,1994,Clerks,1481324,4
788,1994,Clerks,370225,5
788,1994,Clerks,99329,2
788,1994,Clerks,1308886,3
788,1994,Clerks,970561,5
788,1994,Clerks,1890868,4
788,1994,Clerks,1527410,5
788,1994,Clerks,1400125,4
788,1994,Clerks,95186,5
788,1994,Clerks,2133079,3
788,1994,Clerks,94175,3
788,1994,Clerks,75384,3
788,1994,Clerks,1444004,3
788,1994,Clerks,1476374,4
788,1994,Clerks,2241622,4
788,1994,Clerks,2024703,4
788,1994,Clerks,2605611,3
788,1994,Clerks,397596,3
788,1994,Clerks,1758808,4
788,1994,Clerks,345446,4
788,1994,Clerks,1551862,3
788,1994,Clerks,383660,2
788,1994,Clerks,383451,3
788,1994,Clerks,2545811,4
788,1994,Clerks,126427,3
788,1994,Clerks,2519403,4
788,1994,Clerks,399906,2
788,1994,Clerks,1997031,5
788,1994,Clerks,582677,5
788,1994,Clerks,214262,4
788,1994,Clerks,1037084,4
788,1994,Clerks,1839786,5
788,1994,Clerks,1352752,4
788,1994,Clerks,2247813,4
788,1994,Clerks,387076,4
788,1994,Clerks,1955660,5
788,1994,Clerks,117485,5
788,1994,Clerks,2586252,3
788,1994,Clerks,674050,4
788,1994,Clerks,1034604,3
788,1994,Clerks,756,1
788,1994,Clerks,1273960,5
788,1994,Clerks,909125,4
788,1994,Clerks,617686,4
788,1994,Clerks,1311381,5
788,1994,Clerks,2494928,5
788,1994,Clerks,1944156,3
788,1994,Clerks,513562,3
788,1994,Clerks,2010869,3
788,1994,Clerks,654972,4
788,1994,Clerks,2178000,5
788,1994,Clerks,2422301,5
788,1994,Clerks,1326360,3
788,1994,Clerks,2331451,4
788,1994,Clerks,832750,5
788,1994,Clerks,644377,5
788,1994,Clerks,1026106,2
788,1994,Clerks,1046812,4
788,1994,Clerks,326449,4
788,1994,Clerks,1896915,5
788,1994,Clerks,1877868,4
788,1994,Clerks,1430230,4
788,1994,Clerks,1762505,4
788,1994,Clerks,1730270,4
788,1994,Clerks,2292354,2
788,1994,Clerks,423966,4
788,1994,Clerks,1874163,5
788,1994,Clerks,904990,5
788,1994,Clerks,397011,5
788,1994,Clerks,2496825,4
788,1994,Clerks,2281175,5
788,1994,Clerks,1487060,2
788,1994,Clerks,995522,2
788,1994,Clerks,1144671,5
788,1994,Clerks,2327431,5
788,1994,Clerks,99844,3
788,1994,Clerks,822264,4
788,1994,Clerks,1420150,5
788,1994,Clerks,1261985,3
788,1994,Clerks,447440,5
788,1994,Clerks,1744656,2
788,1994,Clerks,2511536,4
788,1994,Clerks,1421023,4
788,1994,Clerks,1935856,4
788,1994,Clerks,1214626,5
788,1994,Clerks,2310762,4
788,1994,Clerks,1069088,1
788,1994,Clerks,1404717,5
788,1994,Clerks,1168494,4
788,1994,Clerks,654434,1
788,1994,Clerks,1955076,3
788,1994,Clerks,1368918,2
788,1994,Clerks,1352761,3
788,1994,Clerks,959019,4
788,1994,Clerks,1924867,5
788,1994,Clerks,2012626,4
788,1994,Clerks,968769,4
788,1994,Clerks,1499754,5
788,1994,Clerks,590311,5
788,1994,Clerks,495814,5
788,1994,Clerks,671446,1
788,1994,Clerks,1162751,3
788,1994,Clerks,1252345,4
788,1994,Clerks,1164524,2
788,1994,Clerks,1326193,4
788,1994,Clerks,81343,5
788,1994,Clerks,894461,4
788,1994,Clerks,42846,5
788,1994,Clerks,49529,4
788,1994,Clerks,1300745,4
788,1994,Clerks,1076087,5
788,1994,Clerks,1072531,5
788,1994,Clerks,395846,4
788,1994,Clerks,2342831,4
788,1994,Clerks,364848,5
788,1994,Clerks,1488861,5
788,1994,Clerks,1486956,3
788,1994,Clerks,1068466,2
788,1994,Clerks,2379827,5
788,1994,Clerks,128994,2
788,1994,Clerks,816114,4
788,1994,Clerks,1164290,4
789,1991,Boyz N the Hood,2088422,5
789,1991,Boyz N the Hood,2156241,5
789,1991,Boyz N the Hood,2277283,5
789,1991,Boyz N the Hood,937603,5
789,1991,Boyz N the Hood,380963,4
789,1991,Boyz N the Hood,1832262,4
789,1991,Boyz N the Hood,2004537,4
789,1991,Boyz N the Hood,291433,5
789,1991,Boyz N the Hood,245577,3
789,1991,Boyz N the Hood,2401492,5
789,1991,Boyz N the Hood,2218588,4
789,1991,Boyz N the Hood,660207,3
789,1991,Boyz N the Hood,1743449,4
789,1991,Boyz N the Hood,1519766,3
789,1991,Boyz N the Hood,1722346,5
789,1991,Boyz N the Hood,2308155,5
789,1991,Boyz N the Hood,863138,5
789,1991,Boyz N the Hood,413578,5
789,1991,Boyz N the Hood,2256454,3
789,1991,Boyz N the Hood,1940106,3
789,1991,Boyz N the Hood,1729048,1
789,1991,Boyz N the Hood,2472278,2
789,1991,Boyz N the Hood,2626223,5
789,1991,Boyz N the Hood,1176119,5
789,1991,Boyz N the Hood,1529629,4
789,1991,Boyz N the Hood,146601,4
789,1991,Boyz N the Hood,1768242,4
789,1991,Boyz N the Hood,1260597,5
789,1991,Boyz N the Hood,1489224,5
789,1991,Boyz N the Hood,1634325,4
789,1991,Boyz N the Hood,734264,4
789,1991,Boyz N the Hood,973443,3
789,1991,Boyz N the Hood,775171,4
789,1991,Boyz N the Hood,2062002,2
789,1991,Boyz N the Hood,217444,5
789,1991,Boyz N the Hood,1157379,3
789,1991,Boyz N the Hood,1629176,4
789,1991,Boyz N the Hood,2170295,4
789,1991,Boyz N the Hood,593949,3
789,1991,Boyz N the Hood,1198598,4
789,1991,Boyz N the Hood,2275248,5
789,1991,Boyz N the Hood,2050613,4
789,1991,Boyz N the Hood,607735,1
789,1991,Boyz N the Hood,740515,2
789,1991,Boyz N the Hood,1117314,3
789,1991,Boyz N the Hood,2425662,5
789,1991,Boyz N the Hood,1430664,4
789,1991,Boyz N the Hood,2551375,4
789,1991,Boyz N the Hood,1865396,3
789,1991,Boyz N the Hood,1679265,1
789,1991,Boyz N the Hood,322974,4
789,1991,Boyz N the Hood,1978543,3
789,1991,Boyz N the Hood,2185058,4
789,1991,Boyz N the Hood,1914144,4
789,1991,Boyz N the Hood,2618366,5
789,1991,Boyz N the Hood,535886,3
789,1991,Boyz N the Hood,1502020,4
789,1991,Boyz N the Hood,1639560,4
789,1991,Boyz N the Hood,722341,3
789,1991,Boyz N the Hood,1692302,3
789,1991,Boyz N the Hood,27575,4
789,1991,Boyz N the Hood,1507817,4
789,1991,Boyz N the Hood,1086916,5
789,1991,Boyz N the Hood,2408963,2
789,1991,Boyz N the Hood,663511,4
789,1991,Boyz N the Hood,317494,5
789,1991,Boyz N the Hood,692171,5
789,1991,Boyz N the Hood,747810,4
789,1991,Boyz N the Hood,1198379,4
789,1991,Boyz N the Hood,1382816,4
789,1991,Boyz N the Hood,1092677,3
789,1991,Boyz N the Hood,2467730,4
789,1991,Boyz N the Hood,91380,2
789,1991,Boyz N the Hood,1324259,3
789,1991,Boyz N the Hood,1842734,5
789,1991,Boyz N the Hood,576432,4
789,1991,Boyz N the Hood,1645377,1
789,1991,Boyz N the Hood,2019114,3
798,1975,Jaws,2029829,5
798,1975,Jaws,1025642,3
798,1975,Jaws,1172252,4
798,1975,Jaws,2595055,3
798,1975,Jaws,1555742,5
798,1975,Jaws,1318076,5
798,1975,Jaws,1218966,3
798,1975,Jaws,1083500,2
798,1975,Jaws,1523520,5
798,1975,Jaws,652797,3
798,1975,Jaws,779945,4
798,1975,Jaws,1874535,3
798,1975,Jaws,1916244,3
798,1975,Jaws,968466,5
798,1975,Jaws,375713,4
798,1975,Jaws,947397,5
798,1975,Jaws,1029928,3
798,1975,Jaws,226434,4
798,1975,Jaws,454834,4
798,1975,Jaws,1338697,5
798,1975,Jaws,2260657,4
798,1975,Jaws,1564597,4
798,1975,Jaws,1640123,3
798,1975,Jaws,1111748,5
798,1975,Jaws,2477177,4
798,1975,Jaws,4422,4
798,1975,Jaws,2622423,4
798,1975,Jaws,737489,5
798,1975,Jaws,2203228,4
798,1975,Jaws,1237269,4
798,1975,Jaws,1574687,4
798,1975,Jaws,449967,3
798,1975,Jaws,1518963,4
798,1975,Jaws,495481,4
798,1975,Jaws,1874418,3
798,1975,Jaws,299464,3
798,1975,Jaws,858814,3
798,1975,Jaws,1323848,1
798,1975,Jaws,1687059,5
798,1975,Jaws,103407,3
798,1975,Jaws,2593882,2
798,1975,Jaws,1122853,3
798,1975,Jaws,1902017,3
798,1975,Jaws,1298155,4
798,1975,Jaws,333514,3
798,1975,Jaws,2510321,5
798,1975,Jaws,1287575,2
798,1975,Jaws,638822,5
798,1975,Jaws,2612765,4
798,1975,Jaws,1771397,5
798,1975,Jaws,1643961,3
798,1975,Jaws,2284673,3
798,1975,Jaws,2442184,3
798,1975,Jaws,1694632,5
798,1975,Jaws,1109964,3
798,1975,Jaws,2277655,5
798,1975,Jaws,1354545,5
798,1975,Jaws,1449358,4
798,1975,Jaws,2270392,3
798,1975,Jaws,1717675,3
798,1975,Jaws,1846218,5
798,1975,Jaws,2381887,4
798,1975,Jaws,2095586,3
798,1975,Jaws,589279,5
798,1975,Jaws,2098963,4
798,1975,Jaws,1107858,3
798,1975,Jaws,1807245,3
798,1975,Jaws,1296565,5
798,1975,Jaws,989873,4
798,1975,Jaws,1574764,5
798,1975,Jaws,975600,5
798,1975,Jaws,1588170,4
798,1975,Jaws,1484086,2
798,1975,Jaws,1229774,4
798,1975,Jaws,492896,5
798,1975,Jaws,2532965,5
798,1975,Jaws,778430,4
798,1975,Jaws,357363,4
798,1975,Jaws,630691,4
798,1975,Jaws,36858,4
798,1975,Jaws,2615645,4
798,1975,Jaws,903036,4
798,1975,Jaws,892669,5
798,1975,Jaws,2506843,3
798,1975,Jaws,2453282,2
798,1975,Jaws,1119965,4
798,1975,Jaws,1970583,5
798,1975,Jaws,1288959,4
798,1975,Jaws,2484639,4
798,1975,Jaws,1625408,5
798,1975,Jaws,1885787,4
798,1975,Jaws,920143,3
798,1975,Jaws,1100241,4
798,1975,Jaws,168412,2
798,1975,Jaws,831640,2
798,1975,Jaws,178603,2
798,1975,Jaws,1049879,4
798,1975,Jaws,1969947,5
798,1975,Jaws,2380592,5
798,1975,Jaws,981455,3
798,1975,Jaws,2385461,4
798,1975,Jaws,975592,5
798,1975,Jaws,1030310,3
798,1975,Jaws,605821,5
798,1975,Jaws,155281,3
798,1975,Jaws,357140,3
798,1975,Jaws,716446,3
798,1975,Jaws,1675359,4
798,1975,Jaws,599050,2
798,1975,Jaws,2300191,3
798,1975,Jaws,1267777,3
798,1975,Jaws,2052580,4
798,1975,Jaws,1489666,4
798,1975,Jaws,1601910,4
798,1975,Jaws,2003212,4
798,1975,Jaws,2140245,3
798,1975,Jaws,2305583,4
798,1975,Jaws,1357072,3
798,1975,Jaws,1793314,4
798,1975,Jaws,1910182,4
798,1975,Jaws,36814,4
798,1975,Jaws,521968,2
798,1975,Jaws,1212882,4
798,1975,Jaws,1823645,4
798,1975,Jaws,52523,4
798,1975,Jaws,649539,3
798,1975,Jaws,2007487,5
798,1975,Jaws,1690012,3
798,1975,Jaws,1240950,4
798,1975,Jaws,2213039,5
798,1975,Jaws,2341576,4
798,1975,Jaws,433130,3
798,1975,Jaws,2425368,3
798,1975,Jaws,1687168,4
798,1975,Jaws,1539288,3
798,1975,Jaws,318100,4
798,1975,Jaws,1433378,4
798,1975,Jaws,753183,3
798,1975,Jaws,1950334,4
798,1975,Jaws,1934260,3
798,1975,Jaws,1268946,3
798,1975,Jaws,280260,5
798,1975,Jaws,1929219,2
798,1975,Jaws,1952862,4
798,1975,Jaws,975993,4
798,1975,Jaws,2172415,2
798,1975,Jaws,2072029,3
798,1975,Jaws,546576,5
798,1975,Jaws,1430656,5
798,1975,Jaws,2552371,3
798,1975,Jaws,493375,5
798,1975,Jaws,1946287,4
798,1975,Jaws,5980,3
798,1975,Jaws,173086,4
798,1975,Jaws,1391586,4
798,1975,Jaws,1418670,3
798,1975,Jaws,280248,3
798,1975,Jaws,2495873,3
798,1975,Jaws,1958776,3
798,1975,Jaws,1073903,4
798,1975,Jaws,2643806,5
798,1975,Jaws,328128,4
798,1975,Jaws,2511359,5
798,1975,Jaws,1772131,3
798,1975,Jaws,2456518,5
798,1975,Jaws,1314098,3
798,1975,Jaws,1210065,3
798,1975,Jaws,2029705,3
798,1975,Jaws,896254,4
798,1975,Jaws,2181961,4
798,1975,Jaws,563632,4
798,1975,Jaws,280930,3
798,1975,Jaws,1187676,2
798,1975,Jaws,113294,4
798,1975,Jaws,2456303,4
798,1975,Jaws,1113828,3
798,1975,Jaws,1058812,2
798,1975,Jaws,1784946,2
798,1975,Jaws,2239004,4
798,1975,Jaws,10977,3
798,1975,Jaws,1164175,4
798,1975,Jaws,381512,5
798,1975,Jaws,1174746,1
798,1975,Jaws,1435417,5
798,1975,Jaws,2334546,4
798,1975,Jaws,1116685,5
798,1975,Jaws,75006,4
798,1975,Jaws,215415,3
798,1975,Jaws,2503115,3
798,1975,Jaws,2054421,5
798,1975,Jaws,716353,4
798,1975,Jaws,727340,3
798,1975,Jaws,72729,5
798,1975,Jaws,1014141,4
798,1975,Jaws,226751,5
798,1975,Jaws,1408925,3
798,1975,Jaws,2302876,4
798,1975,Jaws,1543432,3
798,1975,Jaws,1466389,2
798,1975,Jaws,540111,4
798,1975,Jaws,1033463,5
798,1975,Jaws,2551538,2
798,1975,Jaws,860441,4
798,1975,Jaws,859167,3
798,1975,Jaws,1472772,3
798,1975,Jaws,1102559,4
798,1975,Jaws,883180,4
798,1975,Jaws,114223,5
798,1975,Jaws,807892,4
798,1975,Jaws,1454123,2
798,1975,Jaws,1009502,2
798,1975,Jaws,867624,4
798,1975,Jaws,2633929,4
798,1975,Jaws,115097,4
798,1975,Jaws,2418109,3
807,1959,The Mouse That Roared,2619959,4
807,1959,The Mouse That Roared,674346,4
807,1959,The Mouse That Roared,1928706,4
807,1959,The Mouse That Roared,1232800,2
807,1959,The Mouse That Roared,1048011,5
808,1998,Dead Man on Campus,1596074,3
808,1998,Dead Man on Campus,2139762,2
808,1998,Dead Man on Campus,2490563,2
808,1998,Dead Man on Campus,296307,4
808,1998,Dead Man on Campus,363210,3
808,1998,Dead Man on Campus,124504,3
808,1998,Dead Man on Campus,315385,4
808,1998,Dead Man on Campus,985864,2
808,1998,Dead Man on Campus,2341389,2
809,2002,Left Behind II Tribulation Force,1176462,5
809,2002,Left Behind II Tribulation Force,2428615,4
809,2002,Left Behind II Tribulation Force,2188398,3
809,2002,Left Behind II Tribulation Force,1666613,5
809,2002,Left Behind II Tribulation Force,1969240,4
809,2002,Left Behind II Tribulation Force,2368202,4
809,2002,Left Behind II Tribulation Force,2463306,4
809,2002,Left Behind II Tribulation Force,907490,4
809,2002,Left Behind II Tribulation Force,2456792,4
811,1992,The Lawnmower Man,2641857,3
811,1992,The Lawnmower Man,324026,4
